Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
97,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1485|843|592|417|333|231|190|139|119|97|81|68|52|35|28|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1485|843|592|417|333|231|190|139|119|97|81|68|52|35|28|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1485|780|547|382|308|215|169|124|103|87|76|62|48|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1485|780|547|382|308|215|169|124|103|87|76|62|48|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1461|1485|780|547|382|308|215|169|124|103|87|76|62|48|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1461|1485|780|547|382|308|215|169|124|103|87|76|62|48|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|647|190|130|79|56|37|22|17|11|8|12|9|15|12|12|,1452|838|590|417|303|252|178|147|107|92|79|64|53|33|19|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
98,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1452|838|590|417|303|252|178|147|107|92|79|64|53|33|19|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1452|838|590|417|303|252|178|147|107|92|79|64|53|33|19|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1452|785|545|391|270|242|163|136|103|84|72|54|49|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1452|785|545|391|270|242|163|136|103|84|72|54|49|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1462|1452|785|545|391|270|242|163|136|103|84|72|54|49|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1462|1452|785|545|391|270|242|163|136|103|84|72|54|49|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|637|190|123|84|52|39|25|16|10|8|10|5|13|10|7|,1462|815|595|422|307|218|203|138|120|93|76|62|49|36|21|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1462|815|595|422|307|218|203|138|120|93|76|62|49|36|21|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1462|815|595|422|307|218|203|138|120|93|76|62|49|36|21|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1462|746|545|397|284|208|184|130|103|84|70|60|46|33|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1462|746|545|397|284|208|184|130|103|84|70|60|46|33|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1444|1462|746|545|397|284|208|184|130|103|84|70|60|46|33|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1444|1462|746|545|397|284|208|184|130|103|84|70|60|46|33|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|641|186|123|86|54|35|24|17|11|3|5|6|7|7|7|,1444|821|560|422|311|230|173|160|113|92|81|65|54|39|26|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
100,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1444|821|560|422|311|230|173|160|113|92|81|65|54|39|26|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1444|821|560|422|311|230|173|160|113|92|81|65|54|39|26|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1444|743|522|388|287|214|164|151|104|83|75|59|51|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1444|743|522|388|287|214|164|151|104|83|75|59|51|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1464|1444|743|522|388|287|214|164|151|104|83|75|59|51|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1464|1444|743|522|388|287|214|164|151|104|83|75|59|51|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|632|187|124|84|55|40|27|21|11|8|13|7|14|11|13|,1464|812|556|398|304|232|174|137|130|93|75|62|52|37|27|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
101,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1464|812|556|398|304|232|174|137|130|93|75|62|52|37|27|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1464|812|556|398|304|232|174|137|130|93|75|62|52|37|27|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1464|741|511|367|284|216|159|130|119|92|67|56|52|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1464|741|511|367|284|216|159|130|119|92|67|56|52|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1432|1464|741|511|367|284|216|159|130|119|92|67|56|52|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1432|1464|741|511|367|284|216|159|130|119|92|67|56|52|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|643|176|117|76|54|31|20|22|12|9|8|7|11|12|12|,1428|821|565|394|291|230|185|139|108|107|83|59|49|41|23|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
102,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1428|821|565|394|291|230|185|139|108|107|83|59|49|41|23|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1428|821|565|394|291|230|185|139|108|107|83|59|49|41|23|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1428|771|515|356|267|215|169|131|100|100|76|56|47|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1428|771|515|356|267|215|169|131|100|100|76|56|47|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1420|1428|771|515|356|267|215|169|131|100|100|76|56|47|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1420|1428|771|515|356|267|215|169|131|100|100|76|56|47|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|625|195|120|74|50|38|25|18|13|8|7|9|16|12|11|,1415|803|576|395|282|217|177|144|113|87|92|69|47|31|26|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
103,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1415|803|576|395|282|217|177|144|113|87|92|69|47|31|26|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1415|803|576|395|282|217|177|144|113|87|92|69|47|31|26|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1415|752|535|367|258|196|166|135|108|81|88|65|39|28|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1415|752|535|367|258|196|166|135|108|81|88|65|39|28|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1409|1415|752|535|367|258|196|166|135|108|81|88|65|39|28|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1409|1415|752|535|367|258|196|166|135|108|81|88|65|39|28|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|614|187|126|75|49|34|24|20|11|9|10|8|6|10|6|,1409|801|565|409|292|209|162|142|115|97|72|78|57|33|18|18|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
104,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1409|801|565|409|292|209|162|142|115|97|72|78|57|33|18|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1409|801|565|409|292|209|162|142|115|97|72|78|57|33|18|18|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1409|753|523|367|271|193|153|130|109|88|62|72|52|31|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1409|753|523|367|271|193|153|130|109|88|62|72|52|31|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1409|1409|753|523|367|271|193|153|130|109|88|62|72|52|31|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1409|1409|753|523|367|271|193|153|130|109|88|62|72|52|31|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|608|185|121|74|52|32|24|15|9|9|7|11|11|10|6|,1406|801|568|402|293|219|161|129|115|100|79|55|61|41|21|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
105,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1406|801|568|402|293|219|161|129|115|100|79|55|61|41|21|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1406|801|568|402|293|219|161|129|115|100|79|55|61|41|21|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1406|748|524|361|276|203|148|119|107|87|74|50|54|39|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1406|748|524|361|276|203|148|119|107|87|74|50|54|39|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1402|1406|748|524|361|276|203|148|119|107|87|74|50|54|39|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1402|1406|748|524|361|276|203|148|119|107|87|74|50|54|39|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|610|185|120|72|51|31|22|16|10|9|7|11|13|13|10|,1400|796|563|404|289|225|172|126|103|97|78|67|39|41|26|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
106,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1400|796|563|404|289|225|172|126|103|97|78|67|39|41|26|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1400|796|563|404|289|225|172|126|103|97|78|67|39|41|26|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1400|742|520|377|268|212|162|116|96|91|72|61|35|39|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1400|742|520|377|268|212|162|116|96|91|72|61|35|39|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1395|1400|742|520|377|268|212|162|116|96|91|72|61|35|39|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1395|1400|742|520|377|268|212|162|116|96|91|72|61|35|39|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|613|181|118|80|51|39|24|10|7|7|8|6|9|11|12|,1387|787|561|402|297|217|173|138|106|89|84|64|55|26|28|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1387|787|561|402|297|217|173|138|106|89|84|64|55|26|28|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1387|787|561|402|297|217|173|138|106|89|84|64|55|26|28|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1387|724|519|372|282|202|161|129|96|81|78|59|52|25|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1387|724|519|372|282|202|161|129|96|81|78|59|52|25|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1388|1387|724|519|372|282|202|161|129|96|81|78|59|52|25|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1388|1387|724|519|372|282|202|161|129|96|81|78|59|52|25|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,7|607|179|116|73|49|31|23|18|11|6|16|8|11|7|10|,1381|780|545|403|299|233|171|138|111|85|75|62|51|41|18|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
108,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1381|780|545|403|299|233|171|138|111|85|75|62|51|41|18|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1381|780|545|403|299|233|171|138|111|85|75|62|51|41|18|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1381|721|505|377|270|217|163|126|102|80|72|53|50|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1381|721|505|377|270|217|163|126|102|80|72|53|50|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1424|1381|721|505|377|270|217|163|126|102|80|72|53|50|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1424|1381|721|505|377|270|217|163|126|102|80|72|53|50|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|596|179|114|78|53|34|18|17|9|10|9|6|14|14|6|,1420|785|542|391|299|217|183|145|109|93|70|63|47|36|25|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
109,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1420|785|542|391|299|217|183|145|109|93|70|63|47|36|25|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1420|785|542|391|299|217|183|145|109|93|70|63|47|36|25|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1420|734|494|357|277|198|177|128|103|89|65|59|45|34|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1420|734|494|357|277|198|177|128|103|89|65|59|45|34|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1404|1420|734|494|357|277|198|177|128|103|89|65|59|45|34|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1404|1420|734|494|357|277|198|177|128|103|89|65|59|45|34|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|611|179|110|78|52|31|22|19|7|8|4|7|11|10|13|,1399|809|555|384|279|225|167|155|109|96|81|61|52|34|24|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
110,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1399|809|555|384|279|225|167|155|109|96|81|61|52|34|24|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1399|809|555|384|279|225|167|155|109|96|81|61|52|34|24|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1399|754|516|361|267|203|159|147|100|90|79|56|47|33|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1399|754|516|361|267|203|159|147|100|90|79|56|47|33|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1433|1399|754|516|361|267|203|159|147|100|90|79|56|47|33|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1433|1399|754|516|361|267|203|159|147|100|90|79|56|47|33|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,13|612|187|111|72|51|36|23|19|12|10|12|4|12|12|12|,1420|787|567|405|289|216|167|136|128|88|80|67|52|35|21|8|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
111,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1420|787|567|405|289|216|167|136|128|88|80|67|52|35|21|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1420|787|567|405|289|216|167|136|128|88|80|67|52|35|21|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1420|730|519|370|268|198|157|119|116|84|74|64|51|32|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1420|730|519|370|268|198|157|119|116|84|74|64|51|32|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1395|1420|730|519|370|268|198|157|119|116|84|74|64|51|32|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1395|1420|730|519|370|268|198|157|119|116|84|74|64|51|32|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|622|187|117|78|53|30|22|16|10|11|7|7|16|10|7|,1391|798|543|402|292|215|168|135|103|106|73|67|57|35|22|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
112,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1391|798|543|402|292|215|168|135|103|106|73|67|57|35|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1391|798|543|402|292|215|168|135|103|106|73|67|57|35|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1391|731|515|376|267|202|157|123|93|101|67|63|52|32|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1391|731|515|376|267|202|157|123|93|101|67|63|52|32|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1376|1391|731|515|376|267|202|157|123|93|101|67|63|52|32|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1376|1391|731|515|376|267|202|157|123|93|101|67|63|52|32|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|602|182|117|79|50|35|22|15|6|10|6|11|12|12|6|,1371|789|549|398|297|217|167|135|108|87|91|61|52|40|20|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
113,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1371|789|549|398|297|217|167|135|108|87|91|61|52|40|20|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1371|789|549|398|297|217|167|135|108|87|91|61|52|40|20|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1371|729|508|358|281|199|160|123|100|80|85|59|49|39|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1371|729|508|358|281|199|160|123|100|80|85|59|49|39|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1374|1371|729|508|358|281|199|160|123|100|80|85|59|49|39|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1374|1371|729|508|358|281|199|160|123|100|80|85|59|49|39|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|595|183|119|83|53|30|22|18|12|5|10|6|10|10|10|,1374|776|546|389|275|228|169|138|105|88|75|75|53|39|29|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
