Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
158,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1248|723|490|357|265|198|165|126|96|84|66|70|51|30|25|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1248|723|490|357|265|198|165|126|96|84|66|70|51|30|25|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1248|666|449|334|246|186|154|111|85|77|64|63|50|29|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1248|666|449|334|246|186|154|111|85|77|64|63|50|29|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1261|1248|666|449|334|246|186|154|111|85|77|64|63|50|29|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1261|1248|666|449|334|246|186|154|111|85|77|64|63|50|29|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|552|164|108|70|49|30|24|13|14|8|6|8|13|12|9|,1261|696|502|341|264|197|156|130|98|71|69|58|55|37|17|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1261|696|502|341|264|197|156|130|98|71|69|58|55|37|17|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1261|696|502|341|264|197|156|130|98|71|69|58|55|37|17|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1261|647|467|313|249|183|143|121|89|66|65|54|51|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1261|647|467|313|249|183|143|121|89|66|65|54|51|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1230|1261|647|467|313|249|183|143|121|89|66|65|54|51|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1230|1261|647|467|313|249|183|143|121|89|66|65|54|51|31|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|551|167|107|70|46|31|16|13|9|4|6|7|14|8|6|,1228|710|480|360|243|203|152|127|108|80|62|59|47|37|23|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1228|710|480|360|243|203|152|127|108|80|62|59|47|37|23|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1228|710|480|360|243|203|152|127|108|80|62|59|47|37|23|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1228|667|452|336|227|185|142|122|96|71|54|56|45|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1228|667|452|336|227|185|142|122|96|71|54|56|45|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1263|1228|667|452|336|227|185|142|122|96|71|54|56|45|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1263|1228|667|452|336|227|185|142|122|96|71|54|56|45|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|527|164|106|66|47|36|25|16|13|8|11|12|16|19|9|,1262|701|503|346|270|180|149|117|106|83|63|43|44|29|16|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1262|701|503|346|270|180|149|117|106|83|63|43|44|29|16|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1262|701|503|346|270|180|149|117|106|83|63|43|44|29|16|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1262|652|463|318|255|170|142|109|95|79|59|39|42|27|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1262|652|463|318|255|170|142|109|95|79|59|39|42|27|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1206|1262|652|463|318|255|170|142|109|95|79|59|39|42|27|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1206|1262|652|463|318|255|170|142|109|95|79|59|39|42|27|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|553|163|104|66|48|27|18|14|6|8|6|6|13|8|7|,1206|709|489|359|252|207|143|124|95|89|71|53|33|29|19|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1206|709|489|359|252|207|143|124|95|89|71|53|33|29|19|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1206|709|489|359|252|207|143|124|95|89|71|53|33|29|19|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1206|652|463|331|236|187|131|119|89|86|67|52|32|29|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1206|652|463|331|236|187|131|119|89|86|67|52|32|29|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1255|1206|652|463|331|236|187|131|119|89|86|67|52|32|29|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1255|1206|652|463|331|236|187|131|119|89|86|67|52|32|29|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,16|523|158|104|68|48|32|22|16|7|8|6|10|5|9|7|,1239|683|494|359|263|188|155|109|103|82|78|61|42|27|20|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1239|683|494|359|263|188|155|109|103|82|78|61|42|27|20|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1239|683|494|359|263|188|155|109|103|82|78|61|42|27|20|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1239|634|459|341|245|178|151|100|94|80|70|59|40|25|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1239|634|459|341|245|178|151|100|94|80|70|59|40|25|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1267|1239|634|459|341|245|178|151|100|94|80|70|59|40|25|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1267|1239|634|459|341|245|178|151|100|94|80|70|59|40|25|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,31|544|158|104|74|51|31|27|15|14|8|7|10|7|9|11|,1236|695|476|355|267|194|147|124|85|80|72|63|49|33|16|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1236|695|476|355|267|194|147|124|85|80|72|63|49|33|16|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1236|695|476|355|267|194|147|124|85|80|72|63|49|33|16|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1236|646|446|321|251|182|137|117|78|78|66|57|47|31|23|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1236|646|446|321|251|182|137|117|78|78|66|57|47|31|23|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1241|1236|646|446|321|251|182|137|117|78|78|66|57|47|31|23|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1241|1236|646|446|321|251|182|137|117|78|78|66|57|47|31|23|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|537|158|100|67|39|32|16|17|8|6|7|8|12|9|8|,1239|699|488|346|254|212|150|121|100|70|72|59|49|35|22|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1239|699|488|346|254|212|150|121|100|70|72|59|49|35|22|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1239|699|488|346|254|212|150|121|100|70|72|59|49|35|22|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1239|649|455|328|240|199|142|113|92|64|67|53|45|35|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1239|649|455|328|240|199|142|113|92|64|67|53|45|35|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1266|1239|649|455|328|240|199|142|113|92|64|67|53|45|35|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1266|1239|649|455|328|240|199|142|113|92|64|67|53|45|35|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|538|159|103|67|45|35|25|15|7|5|6|10|9|8|7|,1264|701|490|352|261|195|164|117|98|85|59|61|43|36|27|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1264|701|490|352|261|195|164|117|98|85|59|61|43|36|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1264|701|490|352|261|195|164|117|98|85|59|61|43|36|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1264|650|465|330|241|182|153|109|93|77|55|55|41|35|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1264|650|465|330|241|182|153|109|93|77|55|55|41|35|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1308|1264|650|465|330|241|182|153|109|93|77|55|55|41|35|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1308|1264|650|465|330|241|182|153|109|93|77|55|55|41|35|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,8|549|162|101|66|45|31|21|17|10|5|6|4|7|13|11|,1300|715|488|364|264|196|151|132|92|83|72|49|51|34|22|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1300|715|488|364|264|196|151|132|92|83|72|49|51|34|22|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1300|715|488|364|264|196|151|132|92|83|72|49|51|34|22|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1300|665|452|337|243|187|137|118|85|76|72|44|46|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1300|665|452|337|243|187|137|118|85|76|72|44|46|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1290|1300|665|452|337|243|187|137|118|85|76|72|44|46|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1290|1300|665|452|337|243|187|137|118|85|76|72|44|46|31|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,7|564|163|103|75|45|35|19|14|8|10|6|9|8|10|9|,1283|736|502|349|262|198|152|118|104|77|66|66|35|38|21|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1283|736|502|349|262|198|152|118|104|77|66|66|35|38|21|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1283|736|502|349|262|198|152|118|104|77|66|66|35|38|21|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1283|693|473|325|239|188|143|111|101|74|58|62|30|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1283|693|473|325|239|188|143|111|101|74|58|62|30|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1280|1283|693|473|325|239|188|143|111|101|74|58|62|30|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1280|1283|693|473|325|239|188|143|111|101|74|58|62|30|35|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,11|554|165|106|60|50|36|16|15|7|5|6|8|9|9|7|,1269|729|528|367|265|189|152|127|96|94|69|52|54|21|26|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1269|729|528|367|265|189|152|127|96|94|69|52|54|21|26|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1269|729|528|367|265|189|152|127|96|94|69|52|54|21|26|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1269|681|486|343|248|176|147|121|88|90|65|50|52|21|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1269|681|486|343|248|176|147|121|88|90|65|50|52|21|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1287|1269|681|486|343|248|176|147|121|88|90|65|50|52|21|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1287|1269|681|486|343|248|176|147|121|88|90|65|50|52|21|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|552|164|108|73|47|28|20|13|12|6|7|9|13|6|8|,1285|717|517|378|270|201|148|127|108|76|84|58|41|39|15|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1285|717|517|378|270|201|148|127|108|76|84|58|41|39|15|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1285|717|517|378|270|201|148|127|108|76|84|58|41|39|15|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1285|666|486|351|252|187|142|120|99|72|80|53|39|35|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1285|666|486|351|252|187|142|120|99|72|80|53|39|35|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1303|1285|666|486|351|252|187|142|120|99|72|80|53|39|35|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1303|1285|666|486|351|252|187|142|120|99|72|80|53|39|35|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|553|162|113|69|48|28|21|18|7|7|8|11|11|11|4|,1298|732|504|373|282|204|159|121|102|92|65|72|42|28|24|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1298|732|504|373|282|204|159|121|102|92|65|72|42|28|24|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1298|732|504|373|282|204|159|121|102|92|65|72|42|28|24|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1298|674|458|345|263|196|148|112|95|88|58|67|42|26|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1298|674|458|345|263|196|148|112|95|88|58|67|42|26|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1279|1298|674|458|345|263|196|148|112|95|88|58|67|42|26|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1279|1298|674|458|345|263|196|148|112|95|88|58|67|42|26|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|566|165|106|74|46|32|25|17|12|9|9|11|11|12|10|,1278|732|509|352|271|217|164|123|95|83|79|49|56|31|14|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
172,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1278|732|509|352|271|217|164|123|95|83|79|49|56|31|14|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1278|732|509|352|271|217|164|123|95|83|79|49|56|31|14|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1278|684|480|331|254|201|156|113|93|74|73|46|53|25|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1278|684|480|331|254|201|156|113|93|74|73|46|53|25|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1281|1278|684|480|331|254|201|156|113|93|74|73|46|53|25|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1281|1278|684|480|331|254|201|156|113|93|74|73|46|53|25|26|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|560|163|109|68|47|37|21|20|11|8|8|5|15|10|3|,1277|718|521|371|263|207|164|135|93|82|66|65|41|38|15|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
173,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1277|718|521|371|263|207|164|135|93|82|66|65|41|38|15|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1277|718|521|371|263|207|164|135|93|82|66|65|41|38|15|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1277|669|489|343|246|193|155|124|86|79|62|62|37|38|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1277|669|489|343|246|193|155|124|86|79|62|62|37|38|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1285|1277|669|489|343|246|193|155|124|86|79|62|62|37|38|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1285|1277|669|489|343|246|193|155|124|86|79|62|62|37|38|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|557|162|113|75|45|31|20|17|6|8|8|10|6|11|6|,1283|720|507|376|268|201|162|135|107|80|71|54|52|31|27|6|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
174,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1283|720|507|376|268|201|162|135|107|80|71|54|52|31|27|6|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1283|720|507|376|268|201|162|135|107|80|71|54|52|31|27|6|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1283|660|471|351|249|195|154|122|102|73|63|51|50|30|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1283|660|471|351|249|195|154|122|102|73|63|51|50|30|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1283|1283|660|471|351|249|195|154|122|102|73|63|51|50|30|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1283|1283|660|471|351|249|195|154|122|102|73|63|51|50|30|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,11|563|159|108|71|45|36|30|15|11|6|5|7|8|10|10|,1272|720|501|363|280|204|159|124|107|91|67|58|44|42|20|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
