Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
155,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1719|955|660|495|357|267|197|162|136|107|92|71|54|37|27|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1719|955|660|495|357|267|197|162|136|107|92|71|54|37|27|17|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1719|913|610|472|341|254|191|160|132|101|83|63|54|34|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1719|913|610|472|341|254|191|160|132|101|83|63|54|34|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1729|1719|913|610|472|341|254|191|160|132|101|83|63|54|34|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1729|1719|913|610|472|341|254|191|160|132|101|83|63|54|34|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|755|233|135|102|72|49|27|19|10|10|7|9|12|11|12|,1729|964|680|475|370|269|205|164|141|122|91|76|54|42|23|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
156,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1729|964|680|475|370|269|205|164|141|122|91|76|54|42|23|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1729|964|680|475|370|269|205|164|141|122|91|76|54|42|23|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1729|912|642|448|349|261|197|158|130|121|86|74|49|40|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1729|912|642|448|349|261|197|158|130|121|86|74|49|40|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1747|1729|912|642|448|349|261|197|158|130|121|86|74|49|40|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1747|1729|912|642|448|349|261|197|158|130|121|86|74|49|40|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|763|234|152|96|67|45|31|20|17|17|13|14|11|13|10|,1746|966|678|490|352|282|216|166|138|113|104|73|60|38|27|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
157,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1746|966|678|490|352|282|216|166|138|113|104|73|60|38|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1746|966|678|490|352|282|216|166|138|113|104|73|60|38|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1746|901|640|464|334|269|201|158|126|109|97|70|58|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1746|901|640|464|334|269|201|158|126|109|97|70|58|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1752|1746|901|640|464|334|269|201|158|126|109|97|70|58|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1752|1746|901|640|464|334|269|201|158|126|109|97|70|58|36|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|774|229|154|103|67|47|31|20|18|9|12|14|12|10|12|,1752|972|672|486|361|267|222|170|138|108|100|85|56|46|26|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
158,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1752|972|672|486|361|267|222|170|138|108|100|85|56|46|26|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1752|972|672|486|361|267|222|170|138|108|100|85|56|46|26|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1752|918|635|459|342|252|214|165|130|103|95|81|54|44|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1752|918|635|459|342|252|214|165|130|103|95|81|54|44|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1791|1752|918|635|459|342|252|214|165|130|103|95|81|54|44|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1791|1752|918|635|459|342|252|214|165|130|103|95|81|54|44|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|777|234|149|102|69|49|35|25|21|10|10|13|13|16|10|,1782|975|684|486|357|273|203|179|140|109|93|85|68|41|28|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
159,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1782|975|684|486|357|273|203|179|140|109|93|85|68|41|28|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1782|975|684|486|357|273|203|179|140|109|93|85|68|41|28|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1782|922|648|453|337|264|191|173|133|100|87|82|65|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1782|922|648|453|337|264|191|173|133|100|87|82|65|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1776|1782|922|648|453|337|264|191|173|133|100|87|82|65|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1776|1782|922|648|453|337|264|191|173|133|100|87|82|65|36|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|783|232|149|99|66|47|33|24|12|13|14|14|10|15|13|,1776|999|690|499|354|271|217|158|149|121|87|73|68|55|21|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
160,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1776|999|690|499|354|271|217|158|149|121|87|73|68|55|21|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1776|999|690|499|354|271|217|158|149|121|87|73|68|55|21|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1776|937|658|480|338|257|208|157|140|115|85|67|66|50|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1776|937|658|480|338|257|208|157|140|115|85|67|66|50|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1774|1776|937|658|480|338|257|208|157|140|115|85|67|66|50|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1774|1776|937|658|480|338|257|208|157|140|115|85|67|66|50|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|785|243|156|103|74|49|30|26|16|10|11|9|13|17|7|,1764|991|694|502|377|264|208|178|131|124|105|74|58|53|33|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
161,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1764|991|694|502|377|264|208|178|131|124|105|74|58|53|33|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1764|991|694|502|377|264|208|178|131|124|105|74|58|53|33|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1764|946|653|474|360|244|198|171|123|116|100|71|54|52|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1764|946|653|474|360|244|198|171|123|116|100|71|54|52|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1799|1764|946|653|474|360|244|198|171|123|116|100|71|54|52|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1799|1764|946|653|474|360|244|198|171|123|116|100|71|54|52|43|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|780|240|154|107|61|41|29|18|15|11|11|13|17|17|12|,1789|984|706|499|367|299|203|169|153|108|105|89|58|37|35|19|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1789|984|706|499|367|299|203|169|153|108|105|89|58|37|35|19|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1789|984|706|499|367|299|203|169|153|108|105|89|58|37|35|19|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1789|921|680|475|353|277|192|158|145|102|103|87|56|37|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1789|921|680|475|353|277|192|158|145|102|103|87|56|37|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1828|1789|921|680|475|353|277|192|158|145|102|103|87|56|37|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1828|1789|921|680|475|353|277|192|158|145|102|103|87|56|37|50|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|788|233|159|103|66|49|31|17|12|18|17|12|17|15|18|,1825|1001|688|521|372|287|228|161|141|133|84|86|75|39|22|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
163,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1825|1001|688|521|372|287|228|161|141|133|84|86|75|39|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1825|1001|688|521|372|287|228|161|141|133|84|86|75|39|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1825|936|651|496|349|266|211|155|135|131|83|82|70|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1825|936|651|496|349|266|211|155|135|131|83|82|70|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1780|1825|936|651|496|349|266|211|155|135|131|83|82|70|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1780|1825|936|651|496|349|266|211|155|135|131|83|82|70|38|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|807|238|156|101|65|41|36|20|16|15|10|12|18|17|9|,1780|1018|698|495|395|284|225|175|135|119|116|73|70|52|21|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
164,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1780|1018|698|495|395|284|225|175|135|119|116|73|70|52|21|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1780|1018|698|495|395|284|225|175|135|119|116|73|70|52|21|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1780|963|667|460|371|269|214|165|128|111|111|69|66|51|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1780|963|667|460|371|269|214|165|128|111|111|69|66|51|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1787|1780|963|667|460|371|269|214|165|128|111|111|69|66|51|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1787|1780|963|667|460|371|269|214|165|128|111|111|69|66|51|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|787|246|157|100|72|48|37|20|15|14|10|9|18|19|11|,1784|993|717|510|360|299|221|177|145|113|97|101|60|48|32|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
165,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1784|993|717|510|360|299|221|177|145|113|97|101|60|48|32|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1784|993|717|510|360|299|221|177|145|113|97|101|60|48|32|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1784|941|684|493|341|284|209|168|138|107|94|94|57|47|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1784|941|684|493|341|284|209|168|138|107|94|94|57|47|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1832|1784|941|684|493|341|284|209|168|138|107|94|94|57|47|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1832|1784|941|684|493|341|284|209|168|138|107|94|94|57|47|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|783|234|158|107|68|51|28|27|14|15|13|17|17|19|10|,1823|1001|707|526|386|273|233|181|141|124|92|81|77|40|28|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
166,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1823|1001|707|526|386|273|233|181|141|124|92|81|77|40|28|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1823|1001|707|526|386|273|233|181|141|124|92|81|77|40|28|21|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1823|953|671|496|356|260|222|172|135|121|87|77|77|37|46|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1823|953|671|496|356|260|222|172|135|121|87|77|77|37|46|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1857|1823|953|671|496|356|260|222|172|135|121|87|77|77|37|46|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1857|1823|953|671|496|356|260|222|172|135|121|87|77|77|37|46|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|804|242|152|107|67|45|38|23|10|12|14|12|19|14|13|,1855|1019|711|519|389|289|215|184|149|125|109|73|65|58|23|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
167,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1855|1019|711|519|389|289|215|184|149|125|109|73|65|58|23|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1855|1019|711|519|389|289|215|184|149|125|109|73|65|58|23|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1855|954|674|493|367|274|204|169|141|121|100|68|61|56|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1855|954|674|493|367|274|204|169|141|121|100|68|61|56|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1858|1855|954|674|493|367|274|204|169|141|121|100|68|61|56|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1858|1855|954|674|493|367|274|204|169|141|121|100|68|61|56|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|821|247|157|108|72|49|35|22|15|13|16|11|16|22|12|,1849|1034|707|517|385|295|225|169|147|126|108|84|57|45|34|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
168,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1849|1034|707|517|385|295|225|169|147|126|108|84|57|45|34|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1849|1034|707|517|385|295|225|169|147|126|108|84|57|45|34|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1849|977|683|491|367|278|213|165|138|123|104|77|54|44|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1849|977|683|491|367|278|213|165|138|123|104|77|54|44|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1916|1849|977|683|491|367|278|213|165|138|123|104|77|54|44|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1916|1849|977|683|491|367|278|213|165|138|123|104|77|54|44|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,13|823|247|161|104|71|49|33|21|21|16|11|12|12|13|17|,1903|1026|730|522|387|296|229|180|144|117|107|93|65|42|31|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
169,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1903|1026|730|522|387|296|229|180|144|117|107|93|65|42|31|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1903|1026|730|522|387|296|229|180|144|117|107|93|65|42|31|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1903|967|697|498|364|277|219|171|136|115|101|90|61|40|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1903|967|697|498|364|277|219|171|136|115|101|90|61|40|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1946|1903|967|697|498|364|277|219|171|136|115|101|90|61|40|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1946|1903|967|697|498|364|277|219|171|136|115|101|90|61|40|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|849|247|166|113|70|51|38|25|20|13|10|13|13|14|11|,1942|1054|720|531|385|294|226|181|146|116|102|91|77|48|26|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
170,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1942|1054|720|531|385|294|226|181|146|116|102|91|77|48|26|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1942|1054|720|531|385|294|226|181|146|116|102|91|77|48|26|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1942|1006|685|505|363|277|218|169|137|112|98|88|76|44|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1942|1006|685|505|363|277|218|169|137|112|98|88|76|44|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1936|1942|1006|685|505|363|277|218|169|137|112|98|88|76|44|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1936|1942|1006|685|505|363|277|218|169|137|112|98|88|76|44|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,22|867|255|167|105|68|52|36|27|12|14|10|15|19|18|7|,1914|1075|751|518|400|295|225|182|142|125|98|88|73|57|26|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
171,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1914|1075|751|518|400|295|225|182|142|125|98|88|73|57|26|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1914|1075|751|518|400|295|225|182|142|125|98|88|73|57|26|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1914|1025|716|490|381|276|211|172|136|118|87|87|70|56|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1914|1025|716|490|381|276|211|172|136|118|87|87|70|56|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1943|1914|1025|716|490|381|276|211|172|136|118|87|87|70|56|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1943|1914|1025|716|490|381|276|211|172|136|118|87|87|70|56|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|851|268|172|105|79|52|33|31|18|10|11|15|16|17|10|,1940|1063|757|544|385|302|224|178|141|118|108|76|72|54|39|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
